QNT,SELL,LIMIT,IOC,32.2,98.578111,99.483447,FILLED,4.7,32.2,1740949534359,3174.2151742000005
ETH,SELL,LIMIT,IOC,0.593,2490.58,2499.78,FILLED,0.593,0.593,1740949535073,1476.91394
KAITO,SELL,LIMIT,IOC,179.3,2.103487,2.124300,FILLED,49.5,179.3,1740949535120,377.1552191
ETH,SELL,LIMIT,IOC,0.701,2490.25,2499.11,FILLED,0.701,0.701,1740949536250,1745.6652499999998
1000BONK,SELL,LIMIT,IOC,29006,0.0150416,0.0151870,FILLED,12938,29006,1740949536453,436.2966496
WIF,SELL,LIMIT,IOC,65.5,0.7465908,0.7537000,FILLED,65.5,65.5,1740949536453,48.9016974
1000PEPE,SELL,LIMIT,IOC,14124,0.0087542,0.0088082,FILLED,12993,14124,1740949536453,123.6443208
SOL,SELL,LIMIT,IOC,1,173.9239,174.7900,FILLED,1,1,1740949537048,173.9239
SUI,SELL,LIMIT,IOC,779.5,3.165132,3.197058,FILLED,215.1,779.5,1740949537201,2467.220394
1000PEPE,SELL,LIMIT,IOC,3583,0.0087528,0.0088076,FILLED,3583,3583,1740949537644,31.3612824
ARKM,SELL,LIMIT,IOC,1257,0.6751229,0.6817690,FILLED,349,1257,1740949537663,848.6294852999999
PIPPIN,SELL,LIMIT,IOC,8884,0.0303425,0.0309200,FILLED,8047,8884,1740949539207,269.56277
AUCTION,SELL,LIMIT,IOC,12.43,13.477365,13.673610,FILLED,0.49,12.43,1740949552573,167.52364695
KAITO,SELL,LIMIT,IOC,29.0,2.103305,2.124300,FILLED,0.4,29.0,1740949553372,60.995845
KAITO,SELL,LIMIT,IOC,937.8,2.102428,2.122641,FILLED,37.9,937.8,1740949557358,1971.6569784
FET,BUY,LIMIT,IOC,169,0.7512852,0.7448000,FILLED,79,169,1740949565503,126.96719879999999
AVAAI,SELL,LIMIT,IOC,454,0.0531428,0.0541727,FILLED,330,454,1740949568344,24.126831199999998
PNUT,SELL,LIMIT,IOC,164173,0.2302666,0.2330437,FILLED,1013,164173,1740949569500,37803.5585218
SWARMS,SELL,LIMIT,IOC,466268,0.0647570,0.0657948,FILLED,6011,466268,1740949569501,30194.116875999996
